Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Human gene stable ID,Human gene name,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,"Human orthology confidence [0 low, 1 high]"
ENSECAG00000038427,ENSECAG00000038427.3,ENSECAT00000132251,ENSECAT00000132251.1,ENSG00000100302,RASD2,42.7938,72.5564,0
ENSECAG00000038427,ENSECAG00000038427.3,ENSECAT00000107909,ENSECAT00000107909.1,ENSG00000100302,RASD2,42.7938,72.5564,0
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000076487,ENSECAT00000076487.2,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000086314,ENSECAT00000086314.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000121988,ENSECAT00000121988.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000083336,ENSECAT00000083336.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000121654,ENSECAT00000121654.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000087878,ENSECAT00000087878.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000006817,ENSECAT00000006817.4,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000091166,ENSECAT00000091166.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000084818,ENSECAT00000084818.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000006612,ENSECAG00000006612.4,ENSECAT00000080898,ENSECAT00000080898.1,ENSG00000132275,RRP8,73.428,79.386,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000068299,ENSECAT00000068299.2,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000125919,ENSECAT00000125919.1,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000062609,ENSECAT00000062609.3,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000000422,ENSECAT00000000422.3,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000032247,ENSECAT00000032247.3,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000000273,ENSECAG00000000273.4,ENSECAT00000051740,ENSECAT00000051740.2,ENSG00000119689,DLST,74.7232,89.404,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000005267,ENSECAT00000005267.4,ENSG00000169402,RSPH10B2,70.3863,75.4023,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000102826,ENSECAT00000102826.1,ENSG00000169402,RSPH10B2,70.3863,75.4023,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000145789,ENSECAT00000145789.1,ENSG00000169402,RSPH10B2,70.3863,75.4023,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000035681,ENSECAT00000035681.3,ENSG00000169402,RSPH10B2,70.3863,75.4023,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000005267,ENSECAT00000005267.4,ENSG00000155026,RSPH10B,70.279,75.2874,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000102826,ENSECAT00000102826.1,ENSG00000155026,RSPH10B,70.279,75.2874,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000145789,ENSECAT00000145789.1,ENSG00000155026,RSPH10B,70.279,75.2874,1
ENSECAG00000004548,ENSECAG00000004548.4,ENSECAT00000035681,ENSECAT00000035681.3,ENSG00000155026,RSPH10B,70.279,75.2874,1
ENSECAG00000014875,ENSECAG00000014875.4,ENSECAT00000146281,ENSECAT00000146281.1,ENSG00000213402,PTPRCAP,64.557,74.2718,1
ENSECAG00000014875,ENSECAG00000014875.4,ENSECAT00000015513,ENSECAT00000015513.4,ENSG00000213402,PTPRCAP,64.557,74.2718,1
ENSECAG00000021284,ENSECAG00000021284.3,ENSECAT00000022615,ENSECAT00000022615.3,ENSG00000175946,KLHL38,75.3247,69.8795,1
ENSECAG00000019228,ENSECAG00000019228.4,ENSECAT00000020573,ENSECAT00000020573.3,ENSG00000164332,UBLCP1,100,100,1
ENSECAG00000019228,ENSECAG00000019228.4,ENSECAT00000062789,ENSECAT00000062789.3,ENSG00000164332,UBLCP1,100,100,1
ENSECAG00000019228,ENSECAG00000019228.4,ENSECAT00000120273,ENSECAT00000120273.1,ENSG00000164332,UBLCP1,100,100,1
ENSECAG00000019228,ENSECAG00000019228.4,ENSECAT00000092490,ENSECAT00000092490.1,ENSG00000164332,UBLCP1,100,100,1
ENSECAG00000019228,ENSECAG00000019228.4,ENSECAT00000120487,ENSECAT00000120487.1,ENSG00000164332,UBLCP1,100,100,1
ENSECAG00000035688,ENSECAG00000035688.3,ENSECAT00000140731,ENSECAT00000140731.1,ENSG00000204576,PRR3,65.9091,92.5532,1
ENSECAG00000035688,ENSECAG00000035688.3,ENSECAT00000107367,ENSECAT00000107367.1,ENSG00000204576,PRR3,65.9091,92.5532,1
ENSECAG00000035688,ENSECAG00000035688.3,ENSECAT00000040066,ENSECAT00000040066.3,ENSG00000204576,PRR3,65.9091,92.5532,1
ENSECAG00000035688,ENSECAG00000035688.3,ENSECAT00000044367,ENSECAT00000044367.3,ENSG00000204576,PRR3,65.9091,92.5532,1
ENSECAG00000008634,ENSECAG00000008634.3,ENSECAT00000009163,ENSECAT00000009163.3,ENSG00000121152,NCAPH,77.6923,81.7814,1
ENSECAG00000008634,ENSECAG00000008634.3,ENSECAT00000052442,ENSECAT00000052442.2,ENSG00000121152,NCAPH,77.6923,81.7814,1
ENSECAG00000008634,ENSECAG00000008634.3,ENSECAT00000110621,ENSECAT00000110621.1,ENSG00000121152,NCAPH,77.6923,81.7814,1
ENSECAG00000008634,ENSECAG00000008634.3,ENSECAT00000134606,ENSECAT00000134606.1,ENSG00000121152,NCAPH,77.6923,81.7814,1
ENSECAG00000008634,ENSECAG00000008634.3,ENSECAT00000080306,ENSECAT00000080306.1,ENSG00000121152,NCAPH,77.6923,81.7814,1
ENSECAG00000014882,ENSECAG00000014882.4,ENSECAT00000016105,ENSECAT00000016105.4,ENSG00000172725,CORO1B,85.8974,82.2086,1
ENSECAG00000010629,ENSECAG00000010629.4,ENSECAT00000070970,ENSECAT00000070970.2,ENSG00000129566,TEP1,83.2501,82.4895,1
ENSECAG00000010629,ENSECAG00000010629.4,ENSECAT00000011854,ENSECAT00000011854.4,ENSG00000129566,TEP1,83.2501,82.4895,1
ENSECAG00000010629,ENSECAG00000010629.4,ENSECAT00000036491,ENSECAT00000036491.2,ENSG00000129566,TEP1,83.2501,82.4895,1
ENSECAG00000021361,ENSECAG00000021361.4,ENSECAT00000078054,ENSECAT00000078054.1,ENSG00000104537,ANXA13,78.7115,88.924,1
ENSECAG00000021361,ENSECAG00000021361.4,ENSECAT00000022960,ENSECAT00000022960.3,ENSG00000104537,ANXA13,78.7115,88.924,1
ENSECAG00000021242,ENSECAG00000021242.4,ENSECAT00000022593,ENSECAT00000022593.4,ENSG00000147117,ZNF157,73.8255,86.9565,1
ENSECAG00000057471,ENSECAG00000057471.1,ENSECAT00000081932,ENSECAT00000081932.1,ENSG00000172264,MACROD2,75,20.0893,0
ENSECAG00000057471,ENSECAG00000057471.1,ENSECAT00000043879,ENSECAT00000043879.3,ENSG00000172264,MACROD2,75,20.0893,0
ENSECAG00000010160,ENSECAG00000010160.4,ENSECAT00000078181,ENSECAT00000078181.2,ENSG00000169083,AR,93.3107,89.4565,1
ENSECAG00000010160,ENSECAG00000010160.4,ENSECAT00000010458,ENSECAT00000010458.4,ENSG00000169083,AR,93.3107,89.4565,1
ENSECAG00000016408,ENSECAG00000016408.3,ENSECAT00000017304,ENSECAT00000017304.3,ENSG00000175544,CABP4,58.642,69.0909,1
ENSECAG00000016408,ENSECAG00000016408.3,ENSECAT00000128670,ENSECAT00000128670.1,ENSG00000175544,CABP4,58.642,69.0909,1
ENSECAG00000040753,ENSECAG00000040753.1,ENSECAT00000075201,ENSECAT00000075201.1,ENSG00000278505,C17orf78,65.3595,36.3636,0
ENSECAG00000006753,ENSECAG00000006753.4,ENSECAT00000075504,ENSECAT00000075504.2,ENSG00000198142,SOWAHC,82.4803,79.8095,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000097204,ENSECAT00000097204.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000000343,ENSECAT00000000343.3,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000083700,ENSECAT00000083700.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000117185,ENSECAT00000117185.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000126905,ENSECAT00000126905.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000088533,ENSECAT00000088533.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000000390,ENSECAG00000000390.3,ENSECAT00000096564,ENSECAT00000096564.1,ENSG00000196150,ZNF250,74.4914,85.7658,1
ENSECAG00000014207,ENSECAG00000014207.4,ENSECAT00000139890,ENSECAT00000139890.1,ENSG00000112773,TENT5A,90.3846,95.7014,1
ENSECAG00000014207,ENSECAG00000014207.4,ENSECAT00000101355,ENSECAT00000101355.1,ENSG00000112773,TENT5A,90.3846,95.7014,1
ENSECAG00000014207,ENSECAG00000014207.4,ENSECAT00000014837,ENSECAT00000014837.4,ENSG00000112773,TENT5A,90.3846,95.7014,1
ENSECAG00000000011,ENSECAG00000000011.4,ENSECAT00000000021,ENSECAT00000000021.3,ENSG00000020181,ADGRA2,91.2556,91.2556,1
ENSECAG00000000011,ENSECAG00000000011.4,ENSECAT00000071299,ENSECAT00000071299.2,ENSG00000020181,ADGRA2,91.2556,91.2556,1
ENSECAG00000023498,ENSECAG00000023498.4,ENSECAT00000025183,ENSECAT00000025183.4,ENSG00000147124,ZNF41,85.6777,86.0077,1
ENSECAG00000023498,ENSECAG00000023498.4,ENSECAT00000097385,ENSECAT00000097385.1,ENSG00000147124,ZNF41,85.6777,86.0077,1
ENSECAG00000023498,ENSECAG00000023498.4,ENSECAT00000131626,ENSECAT00000131626.1,ENSG00000147124,ZNF41,85.6777,86.0077,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000142721,ENSECAT00000142721.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000053869,ENSECAT00000053869.2,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000023610,ENSECAT00000023610.3,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000091492,ENSECAT00000091492.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000131903,ENSECAT00000131903.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000118134,ENSECAT00000118134.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000079173,ENSECAT00000079173.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000114424,ENSECAT00000114424.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000112825,ENSECAT00000112825.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000022063,ENSECAG00000022063.3,ENSECAT00000081840,ENSECAT00000081840.1,ENSG00000011198,ABHD5,74.3182,93.6963,1
ENSECAG00000007459,ENSECAG00000007459.3,ENSECAT00000078910,ENSECAT00000078910.1,ENSG00000151229,SLC2A13,93.4066,52.4691,1
ENSECAG00000007459,ENSECAG00000007459.3,ENSECAT00000007554,ENSECAT00000007554.3,ENSG00000151229,SLC2A13,93.4066,52.4691,1
ENSECAG00000007459,ENSECAG00000007459.3,ENSECAT00000098695,ENSECAT00000098695.1,ENSG00000151229,SLC2A13,93.4066,52.4691,1
ENSECAG00000045022,ENSECAG00000045022.1,ENSECAT00000067369,ENSECAT00000067369.2,ENSG00000015133,CCDC88C,85.8491,4.48718,0
ENSECAG00000045022,ENSECAG00000045022.1,ENSECAT00000066666,ENSECAT00000066666.2,ENSG00000015133,CCDC88C,85.8491,4.48718,0
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000044712,ENSECAT00000044712.2,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000040620,ENSECAT00000040620.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000068017,ENSECAT00000068017.2,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000050333,ENSECAT00000050333.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000014341,ENSECAT00000014341.4,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000014428,ENSECAT00000014428.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000052414,ENSECAT00000052414.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000032123,ENSECAT00000032123.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000013176,ENSECAG00000013176.4,ENSECAT00000044076,ENSECAT00000044076.3,ENSG00000162591,MEGF6,81.8478,81.6353,1
ENSECAG00000021577,ENSECAG00000021577.4,ENSECAT00000070671,ENSECAT00000070671.1,ENSG00000146530,VWDE,71.1346,80.4403,1
ENSECAG00000021577,ENSECAG00000021577.4,ENSECAT00000035950,ENSECAT00000035950.2,ENSG00000146530,VWDE,71.1346,80.4403,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000140451,ENSECAT00000140451.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000039320,ENSECAT00000039320.2,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000015542,ENSECAT00000015542.3,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000083170,ENSECAT00000083170.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000092996,ENSECAT00000092996.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000118725,ENSECAT00000118725.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000082622,ENSECAT00000082622.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000014530,ENSECAG00000014530.4,ENSECAT00000123744,ENSECAT00000123744.1,ENSG00000186522,SEPTIN10,77.3333,89.4273,1
ENSECAG00000008907,ENSECAG00000008907.4,ENSECAT00000137808,ENSECAT00000137808.1,ENSG00000100372,SLC25A17,88.1657,97.0684,1
ENSECAG00000008907,ENSECAG00000008907.4,ENSECAT00000074896,ENSECAT00000074896.2,ENSG00000100372,SLC25A17,88.1657,97.0684,1
ENSECAG00000008907,ENSECAG00000008907.4,ENSECAT00000009287,ENSECAT00000009287.4,ENSG00000100372,SLC25A17,88.1657,97.0684,1
ENSECAG00000008907,ENSECAG00000008907.4,ENSECAT00000076173,ENSECAT00000076173.2,ENSG00000100372,SLC25A17,88.1657,97.0684,1
ENSECAG00000011028,ENSECAG00000011028.3,ENSECAT00000060233,ENSECAT00000060233.2,ENSG00000105695,MAG,96.4856,96.4856,1
ENSECAG00000011028,ENSECAG00000011028.3,ENSECAT00000011708,ENSECAT00000011708.3,ENSG00000105695,MAG,96.4856,96.4856,1
ENSECAG00000046205,ENSECAG00000046205.1,ENSECAT00000019352,ENSECAT00000019352.3,ENSG00000166596,CFAP52,92.5806,92.5806,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000134812,ENSECAT00000134812.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000034715,ENSECAT00000034715.3,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000121298,ENSECAT00000121298.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000042632,ENSECAT00000042632.2,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000044807,ENSECAT00000044807.3,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000088342,ENSECAT00000088342.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000014967,ENSECAT00000014967.4,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000083033,ENSECAT00000083033.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000105792,ENSECAT00000105792.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000013819,ENSECAG00000013819.4,ENSECAT00000087799,ENSECAT00000087799.1,ENSG00000275052,PPP4R3B,96.2529,96.8198,1
ENSECAG00000016857,ENSECAG00000016857.4,ENSECAT00000127927,ENSECAT00000127927.1,ENSG00000172663,TMEM134,43.3022,71.2821,0
ENSECAG00000016857,ENSECAG00000016857.4,ENSECAT00000056236,ENSECAT00000056236.3,ENSG00000172663,TMEM134,43.3022,71.2821,0
ENSECAG00000016857,ENSECAG00000016857.4,ENSECAT00000017778,ENSECAT00000017778.4,ENSG00000172663,TMEM134,43.3022,71.2821,0
ENSECAG00000016857,ENSECAG00000016857.4,ENSECAT00000145433,ENSECAT00000145433.1,ENSG00000172663,TMEM134,43.3022,71.2821,0
ENSECAG00000025118,ENSECAG00000025118.4,ENSECAT00000069266,ENSECAT00000069266.2,ENSG00000276234,TADA2A,97.5225,97.7427,1
ENSECAG00000025118,ENSECAG00000025118.4,ENSECAT00000087050,ENSECAT00000087050.1,ENSG00000276234,TADA2A,97.5225,97.7427,1
ENSECAG00000025118,ENSECAG00000025118.4,ENSECAT00000027134,ENSECAT00000027134.3,ENSG00000276234,TADA2A,97.5225,97.7427,1
ENSECAG00000025118,ENSECAG00000025118.4,ENSECAT00000087702,ENSECAT00000087702.1,ENSG00000276234,TADA2A,97.5225,97.7427,1
ENSECAG00000015861,ENSECAG00000015861.4,ENSECAT00000016938,ENSECAT00000016938.3,ENSG00000149547,EI24,99.4118,99.4118,1
ENSECAG00000015861,ENSECAG00000015861.4,ENSECAT00000066706,ENSECAT00000066706.2,ENSG00000149547,EI24,99.4118,99.4118,1
ENSECAG00000015861,ENSECAG00000015861.4,ENSECAT00000044748,ENSECAT00000044748.2,ENSG00000149547,EI24,99.4118,99.4118,1
ENSECAG00000017957,ENSECAG00000017957.3,ENSECAT00000018981,ENSECAT00000018981.3,ENSG00000204542,C6orf15,59.944,65.8462,1
ENSECAG00000017957,ENSECAG00000017957.3,ENSECAT00000098118,ENSECAT00000098118.1,ENSG00000204542,C6orf15,59.944,65.8462,1
ENSECAG00000020894,ENSECAG00000020894.3,ENSECAT00000022193,ENSECAT00000022193.3,ENSG00000099399,MAGEB2,62.0915,59.5611,1
ENSECAG00000011172,ENSECAG00000011172.4,ENSECAT00000012051,ENSECAT00000012051.3,ENSG00000100796,PPP4R3A,99.2797,99.2797,1
ENSECAG00000011172,ENSECAG00000011172.4,ENSECAT00000075346,ENSECAT00000075346.2,ENSG00000100796,PPP4R3A,99.2797,99.2797,1
ENSECAG00000024269,ENSECAG00000024269.3,ENSECAT00000085951,ENSECAT00000085951.1,ENSG00000174607,UGT8,92.1986,96.1183,1
ENSECAG00000024269,ENSECAG00000024269.3,ENSECAT00000108375,ENSECAT00000108375.1,ENSG00000174607,UGT8,92.1986,96.1183,1
ENSECAG00000024269,ENSECAG00000024269.3,ENSECAT00000026123,ENSECAT00000026123.3,ENSG00000174607,UGT8,92.1986,96.1183,1
ENSECAG00000036521,ENSECAG00000036521.3,ENSECAT00000099865,ENSECAT00000099865.1,ENSG00000198798,MAGEB3,63.7883,66.185,1
ENSECAG00000036521,ENSECAG00000036521.3,ENSECAT00000055219,ENSECAT00000055219.3,ENSG00000198798,MAGEB3,63.7883,66.185,1
ENSECAG00000002569,ENSECAG00000002569.3,ENSECAT00000002411,ENSECAT00000002411.3,ENSG00000125848,FLRT3,98.4592,98.4592,1
ENSECAG00000002569,ENSECAG00000002569.3,ENSECAT00000114518,ENSECAT00000114518.1,ENSG00000125848,FLRT3,98.4592,98.4592,1
ENSECAG00000002569,ENSECAG00000002569.3,ENSECAT00000095956,ENSECAT00000095956.1,ENSG00000125848,FLRT3,98.4592,98.4592,1
ENSECAG00000002569,ENSECAG00000002569.3,ENSECAT00000086782,ENSECAT00000086782.1,ENSG00000125848,FLRT3,98.4592,98.4592,1
ENSECAG00000002569,ENSECAG00000002569.3,ENSECAT00000096771,ENSECAT00000096771.1,ENSG00000125848,FLRT3,98.4592,98.4592,1
ENSECAG00000051402,ENSECAG00000051402.1,ENSECAT00000024242,ENSECAT00000024242.3,ENSG00000069509,FUNDC1,97.4194,97.4194,1
ENSECAG00000051402,ENSECAG00000051402.1,ENSECAT00000140266,ENSECAT00000140266.1,ENSG00000069509,FUNDC1,97.4194,97.4194,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000086941,ENSECAT00000086941.1,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000015693,ENSECAT00000015693.4,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000055079,ENSECAT00000055079.3,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000039300,ENSECAT00000039300.3,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000062983,ENSECAT00000062983.3,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000014738,ENSECAG00000014738.4,ENSECAT00000080147,ENSECAT00000080147.1,ENSG00000005700,IBTK,90.3273,91.796,1
ENSECAG00000023112,ENSECAG00000023112.4,ENSECAT00000127820,ENSECAT00000127820.1,ENSG00000182197,EXT1,99.0617,99.0617,1
ENSECAG00000023112,ENSECAG00000023112.4,ENSECAT00000024988,ENSECAT00000024988.4,ENSG00000182197,EXT1,99.0617,99.0617,1
ENSECAG00000023112,ENSECAG00000023112.4,ENSECAT00000122238,ENSECAT00000122238.1,ENSG00000182197,EXT1,99.0617,99.0617,1
ENSECAG00000023112,ENSECAG00000023112.4,ENSECAT00000137147,ENSECAT00000137147.1,ENSG00000182197,EXT1,99.0617,99.0617,1
ENSECAG00000041639,ENSECAG00000041639.2,ENSECAT00000069904,ENSECAT00000069904.2,ENSG00000186115,CYP4F2,66.4384,18.6538,0
ENSECAG00000018340,ENSECAG00000018340.4,ENSECAT00000034790,ENSECAT00000034790.2,ENSG00000154914,USP43,82.6737,83.7044,1
ENSECAG00000000627,ENSECAG00000000627.4,ENSECAT00000102132,ENSECAT00000102132.1,ENSG00000165966,PDZRN4,93.2628,93.5328,1
ENSECAG00000000627,ENSECAG00000000627.4,ENSECAT00000000879,ENSECAT00000000879.4,ENSG00000165966,PDZRN4,93.2628,93.5328,1
ENSECAG00000000627,ENSECAG00000000627.4,ENSECAT00000124871,ENSECAT00000124871.1,ENSG00000165966,PDZRN4,93.2628,93.5328,1
ENSECAG00000000627,ENSECAG00000000627.4,ENSECAT00000045153,ENSECAT00000045153.3,ENSG00000165966,PDZRN4,93.2628,93.5328,1
ENSECAG00000000627,ENSECAG00000000627.4,ENSECAT00000091691,ENSECAT00000091691.1,ENSG00000165966,PDZRN4,93.2628,93.5328,1
ENSECAG00000000294,ENSECAG00000000294.4,ENSECAT00000068343,ENSECAT00000068343.2,ENSG00000147130,ZMYM3,98.8227,98.0292,1
ENSECAG00000000294,ENSECAG00000000294.4,ENSECAT00000075797,ENSECAT00000075797.2,ENSG00000147130,ZMYM3,98.8227,98.0292,1
ENSECAG00000000294,ENSECAG00000000294.4,ENSECAT00000001664,ENSECAT00000001664.4,ENSG00000147130,ZMYM3,98.8227,98.0292,1
ENSECAG00000048621,ENSECAG00000048621.1,ENSECAT00000146620,ENSECAT00000146620.1,ENSG00000186529,CYP4F3,35.2941,15,0
ENSECAG00000021258,ENSECAG00000021258.4,ENSECAT00000061895,ENSECAT00000061895.2,ENSG00000131943,C19orf12,51.9481,85.1064,1
ENSECAG00000021258,ENSECAG00000021258.4,ENSECAT00000051440,ENSECAT00000051440.2,ENSG00000131943,C19orf12,51.9481,85.1064,1
ENSECAG00000021258,ENSECAG00000021258.4,ENSECAT00000022578,ENSECAT00000022578.3,ENSG00000131943,C19orf12,51.9481,85.1064,1
ENSECAG00000002827,ENSECAG00000002827.4,ENSECAT00000002721,ENSECAT00000002721.4,ENSG00000099399,MAGEB2,53.8674,61.1285,0
ENSECAG00000024020,ENSECAG00000024020.3,ENSECAT00000109580,ENSECAT00000109580.1,ENSG00000145860,RNF145,93.6485,95.6259,1
ENSECAG00000024020,ENSECAG00000024020.3,ENSECAT00000025887,ENSECAT00000025887.3,ENSG00000145860,RNF145,93.6485,95.6259,1
ENSECAG00000024020,ENSECAG00000024020.3,ENSECAT00000102468,ENSECAT00000102468.1,ENSG00000145860,RNF145,93.6485,95.6259,1
ENSECAG00000024020,ENSECAG00000024020.3,ENSECAT00000125526,ENSECAT00000125526.1,ENSG00000145860,RNF145,93.6485,95.6259,1
ENSECAG00000024020,ENSECAG00000024020.3,ENSECAT00000141245,ENSECAT00000141245.1,ENSG00000145860,RNF145,93.6485,95.6259,1
ENSECAG00000005805,ENSECAG00000005805.3,ENSECAT00000136277,ENSECAT00000136277.1,ENSG00000100811,YY1,54.2781,98.0676,1
ENSECAG00000005805,ENSECAG00000005805.3,ENSECAT00000005818,ENSECAT00000005818.3,ENSG00000100811,YY1,54.2781,98.0676,1
ENSECAG00000009325,ENSECAG00000009325.3,ENSECAT00000034397,ENSECAT00000034397.2,ENSG00000101811,CSTF2,89.1374,96.7071,1
ENSECAG00000009325,ENSECAG00000009325.3,ENSECAT00000009937,ENSECAT00000009937.3,ENSG00000101811,CSTF2,89.1374,96.7071,1
